city,date,pm25_mean,pm25_median,pm25_sd,n_values,n_sensors,temp_mean,temp_min,temp_max,rh_mean,wind_mean,wind_max,precip_sum,pressure_mean,n_hours
London,2022-08-30,5.132,4.305,2.0523958899025523,10,10,18.354166666666668,14,23.2,68.04166666666667,16.516666666666666,23.3,0,1022.9833333333333,24
London,2022-08-31,5.066,4.38,1.8723912221779104,10,10,18.004166666666666,13.5,23.3,63.25,18.679166666666667,24.9,0.2,1023.5416666666666,24
London,2022-09-01,4.599090909090909,4.63,1.9022904854172746,11,11,19.058333333333334,15.3,23.9,68.875,17.558333333333334,23.6,0.7,1019.0208333333334,24
London,2022-09-02,8.340909090909092,8.08,1.5978889482404872,11,11,18.954166666666666,15.3,24.3,75.875,9.358333333333333,14.7,1,1012.4583333333334,24
London,2022-09-03,15.909090909090908,16.1,1.5896254561717018,11,11,18.891666666666666,13.7,24.2,77.375,10.308333333333334,20,1.4000000000000001,1009.4458333333333,24
London,2022-09-04,11.373636363636363,11.4,1.5165241358268764,11,11,19.720833333333335,15.8,23.6,72.5,14.7375,22.7,0.4,1014.5583333333334,24
London,2022-09-05,6.142,6.02,1.5697119339406054,10,10,19.683333333333334,16.2,23.7,76.58333333333333,12.5,21.4,5.8,1015.3541666666666,24
London,2022-09-06,5.757,5.765000000000001,1.9126714883173803,10,10,18.041666666666668,15.2,23.1,83.83333333333333,16.404166666666665,27.9,7.8,1011.6833333333334,24
London,2022-09-07,5.238888888888889,5.05,0.9704437701954253,9,9,17.295833333333334,15.1,21.1,81.16666666666667,14.924999999999999,21.8,4.699999999999999,1008.4375,24
London,2022-09-08,4.658,4.28,1.239012151316972,10,10,15.754166666666666,13.6,19.5,85.70833333333333,14.083333333333334,22.4,4.3,1003.9458333333333,24
London,2022-09-09,5.725555555555555,5.58,1.2509707341811713,9,9,16.229166666666668,13.4,20,81.95833333333333,12.958333333333334,18,1.0999999999999999,1005.8958333333334,24
London,2022-09-10,7.535555555555556,7.04,1.6108003531716084,9,9,16.520833333333332,13.1,21,83.04166666666667,9.408333333333333,12.4,0.7999999999999999,1015.2291666666666,24
London,2022-09-11,8.667777777777777,8.96,1.0236549440336058,9,9,17.28333333333333,12.7,22.6,81.54166666666667,8.345833333333333,15.5,0,1017.9166666666666,24
London,2022-09-12,7.620909090909091,7.74,1.717064090507134,11,11,19.8,15.5,24.8,75.70833333333333,8.8125,13,1,1011.9416666666667,24
London,2022-09-13,6.815555555555555,6.54,0.9096855378523818,9,9,17.354166666666668,15.5,20.3,86.70833333333333,11.625,16.3,3.9000000000000004,1010.5291666666667,24
London,2022-09-14,5.245,5.48,1.0924615426742592,10,10,17.054166666666667,14.4,20.8,78.95833333333333,10.275,13,4,1007.4166666666666,24
London,2022-09-15,7.361,7.21,1.3251452750547765,10,10,15.045833333333333,11.7,18.6,71.70833333333333,9.7375,15.4,0.8,1012.5416666666666,24
London,2022-09-16,4.430909090909091,4.14,1.0923685691693492,11,11,12.291666666666666,8.1,16.2,64.20833333333333,13.133333333333333,21.9,0.1,1017.9375,24
London,2022-09-17,3.6672727272727275,3.13,1.1736105905204752,11,11,11.429166666666667,6.5,16.4,60.5,12.329166666666667,18.3,0,1022.1958333333333,24
London,2022-09-18,3.981818181818182,3.83,1.1801764120826868,11,11,12.625,8,18,71.08333333333333,14.15,22.3,0,1021.3208333333333,24
London,2022-09-19,3.536,3.185,0.6792185051791344,10,10,13.441666666666666,9,16.9,73.04166666666667,5.045833333333333,7.4,0.30000000000000004,1024.4375,24
London,2022-09-20,4.957,5.13,0.9183808215186843,10,10,14.316666666666666,9.4,19.1,71.875,5.233333333333333,8.2,0,1026.0708333333334,24
London,2022-09-21,7.628181818181818,7.88,1.9567157084350206,11,11,15.016666666666666,9.4,19.2,73.33333333333333,4.658333333333333,8.2,0,1025.7208333333333,24
London,2022-09-22,7.67,7.38,1.4900419457183076,9,9,14.920833333333333,9,20,75.875,12.075,17.1,0,1019.9541666666667,24
London,2022-09-23,7.38,7.425,1.5626615472043557,10,10,15.095833333333333,11.6,18.3,83,9.466666666666667,15.3,2.6000000000000005,1015,24
London,2022-09-24,6.9,7,1.260952021291849,9,9,13.225,9.3,17.5,74.70833333333333,13.304166666666667,19.3,0.2,1016.8,24
London,2022-09-25,3.9757142857142855,3.88,0.70945653244478,7,7,12.375,7.9,15.9,69.25,12.2125,17.4,0,1017.8666666666667,24
London,2022-09-26,3.771,3.44,1.2687741240180532,10,10,12.5625,10.2,15.5,73.04166666666667,19.679166666666667,27.1,1.7000000000000002,1002.975,24
London,2022-09-27,3.767,3.545,1.1893793899901466,10,10,10.958333333333334,7.9,14.2,72.66666666666667,17.55,26.1,2.4000000000000004,1001.4083333333333,24
London,2022-09-28,4.566,4.145,1.369462181539405,10,10,10.020833333333334,5.8,14.7,75.66666666666667,10.129166666666666,16.7,0.1,1000.2083333333334,24
